Source	Target	Date_de_debut	Date_de_fin	Type_de_lien	Source_Info
Gommegnies	Comtes de Hainaut	1194	1194	Souscription	Acte 177
Gommegnies	Comtes de Hainaut	1195	1195	Souscription	Acte 189
Haussy	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Haussy	Comtes de Hainaut	1172	1172	Souscription	Acte 87
Haussy	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Haussy	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Haussy	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Haussy	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Haussy	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Haussy	Comtes de Hainaut	1180	1180	Souscription	DiBe 3020
Haussy	Comtes de Hainaut	1189	1189	Souscription	Acte 148
Jemappes	Comtes de Hainaut	1188	1188	Souscription	Acte 140
Jemappes	Comtes de Hainaut	1193	1193	Souscription	DiBe 315
Potelle	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Potelle	Comtes de Hainaut	1178	1178	Souscription	Acte 107
Potelle	Comtes de Hainaut	1189	1189	Souscription	Acte 147
Potelle	Comtes de Hainaut	1195	1195	Souscription	DiBe 290
Quievrain	Comtes de Hainaut	1172	1172	Souscription	Acte 87
Quievrain	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Quievy	Comtes de Hainaut	1181	1181	Souscription	Acte 116
Quievy	Comtes de Hainaut	1182	1182	Souscription	Acte 124
Quievy	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Quievy	Comtes de Hainaut	1193	1193	Souscription	Acte 171
Rombies	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Gonela	Comtes de Hainaut	1192	1192	Souscription	Acte 160
Gonela	Comtes de Hainaut	1194	1194	Souscription	Acte 174
Famars	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Comtes de Hainaut	Comtes de Hainaut	1180	1180	Souscription	Acte 111
Comtes de Hainaut	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Comtes de Hainaut	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Comtes de Hainaut	Comtes de Hainaut	1183	1183	Souscription	DiBe 3967
Comtes de Hainaut	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Comtes de Hainaut	Comtes de Hainaut	1185	1185	Souscription	Acte 131
Comtes de Hainaut	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Comtes de Hainaut	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Comtes de Hainaut	Comtes de Hainaut	1189	1189	Souscription	Acte 148
Comtes de Hainaut	Comtes de Hainaut	1189	1189	Souscription	Acte 149
Comtes de Hainaut	Comtes de Hainaut	1189	1189	Souscription	Acte 152
Comtes de Hainaut	Comtes de Hainaut	1190	1190	Souscription	Acte 156
Comtes de Hainaut	Comtes de Hainaut	1192	1192	Souscription	Acte 161
Comtes de Hainaut	Comtes de Hainaut	1192	1192	Souscription	Acte 162
Comtes de Hainaut	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Comtes de Hainaut	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Comtes de Hainaut	Comtes de Hainaut	1193	1193	Souscription	Acte 169
Comtes de Hainaut	Comtes de Hainaut	1194	1194	Souscription	Acte 174
Comtes de Hainaut	Comtes de Hainaut	1194	1194	Souscription	DiBe 328
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 182
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 183
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 185
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 186
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 187
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 188
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 191
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	DiBe 335
Comtes de Hainaut	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Guillaume le Grand	Comtes de Hainaut	1193	1193	Souscription	Acte 172
Guillaume Lyduin	Comtes de Hainaut	1182	1182	Souscription	Acte 126
CA SW Mons	Comtes de Hainaut	1172	1172	Souscription	Acte 85
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
CA ND Cambrai	Comtes de Hainaut	1176	1176	Souscription	Acte 98
DO Lille	Comtes de Hainaut	1194	1194	Souscription	Acte 176
Guillaume, maire	Comtes de Hainaut	1188	1188	Souscription	Acte 141
Guillaume, ministerialis	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Daruen	Comtes de Hainaut	1194	1194	Souscription	Acte 177
Fontaines	Comtes de Hainaut	1188	1188	Souscription	Acte 140
CA SV Soignies	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Harduin, echevin	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Hasnon	Comtes de Hainaut	1181	1181	Transaction	DiBe 3396
Haverec, laic	Comtes de Hainaut	1189	1189	Souscription	Acte 153
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
CA ND Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Turri	Comtes de Hainaut	1177	1177	Souscription	Acte 104
Hellvinus, maire	Comtes de Hainaut	1192	1192	Souscription	Acte 166
CA SW Mons	Comtes de Hainaut	1172	1172	Souscription	Acte 85
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Helvinus Le Summier	Comtes de Hainaut	1195	1195	Souscription	Acte 188
CA Maubeuge	Comtes de Hainaut	1192	1192	Souscription	Acte 165
CA Maubeuge	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA Maubeuge	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA Maubeuge	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA Maubeuge	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Autreppe	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Autreppe	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Chatelain Binche	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Chatelain Binche	Comtes de Hainaut	1176	1176	Souscription	Acte 98
Chatelain Binche	Comtes de Hainaut	1176	1176	Souscription	Acte 102
Chatelain Binche	Comtes de Hainaut	1181	1181	Souscription	Acte 118
Chatelain Binche	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Chatelain Binche	Comtes de Hainaut	1182	1182	Souscription	Acte 124
Chatelain Binche	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Chatelain Binche	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Chatelain Binche	Comtes de Hainaut	1189	1189	Souscription	Acte 146
Chatelain Binche	Comtes de Hainaut	1189	1189	Souscription	Acte 154
Chatelain Binche	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Chatelain Binche	Comtes de Hainaut	1188	1188	Transaction	Acte 145
Comtes de Hainaut	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 182
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 183
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Souscription	Acte 185
Masnuy	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Thymeon	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Viula	Comtes de Hainaut	1192	1192	Souscription	Acte 166
Viula	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Viula	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Viula	Comtes de Hainaut	1194	1194	Souscription	Acte 173
Viula	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Empereur	Comtes de Hainaut	1188	1188	Transaction	DiBe 12695
Empereur	Comtes de Hainaut	1188	1188	Transaction	DiBe 1170
Empereur	Comtes de Hainaut	1189	1189	Transaction	DiBe 9452
Empereur	Comtes de Hainaut	1189	1189	Transaction	DiBe 9453
Empereur	Comtes de Hainaut	1191	1191	Transaction	DiBe 9454
AB Marchiennes	Comtes de Hainaut	1180	1180	Souscription	Acte 110
CA SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
DO SG Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Henri, villicus	Comtes de Hainaut	1176	1176	Souscription	Acte 97
AB S.-Aubert Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
AB S.-Aubert Cambrai	Comtes de Hainaut	1194	1194	Souscription	DiBe 328
DO SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Heroaldus, villicus	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Quievrain	Comtes de Hainaut	1172	1172	Souscription	Acte 85
Quievrain	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Quievrain	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Quievrain	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Quievrain	Comtes de Hainaut	1174	1174	Souscription	Acte 91
Quievrain	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Quievrain	Comtes de Hainaut	1175	1175	Souscription	Acte 96
Quievrain	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Quievrain	Comtes de Hainaut	1176	1176	Souscription	Acte 100
Quievrain	Comtes de Hainaut	1178	1178	Souscription	Acte 107
Quievrain	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Quievrain	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Quievrain	Comtes de Hainaut	1180	1180	Souscription	DiBe 3020
Quievrain	Comtes de Hainaut	1181	1181	Souscription	Acte 118
Quievrain	Comtes de Hainaut	1181	1181	Souscription	DiBe 3396
Quievrain	Comtes de Hainaut	1182	1182	Souscription	Acte 124
Quievrain	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Quievrain	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Quievrain	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Quievrain	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Quievrain	Comtes de Hainaut	1176	1176	Transaction	Acte 101
Quievrain	Comtes de Hainaut	1178	1178	Transaction	Acte 105
Quievrain	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Honorat, bourgeois de Mons	Comtes de Hainaut	1176	1176	Transaction	Acte 101
Honschote	Comtes de Hainaut	1193	1193	Souscription	Acte 170
Honschote	Comtes de Hainaut	1193	1193	Souscription	DiBe 314
CA ND Cambrai	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Antoing	Comtes de Hainaut	1188	1188	Souscription	Acte 142
Aulnoye	Comtes de Hainaut	1187	1187	Souscription	Acte 134
Epinoit	Comtes de Hainaut	1189	1189	Souscription	Acte 150
Epinoit	Comtes de Hainaut	1189	1189	Souscription	Acte 151
Boussoit	Comtes de Hainaut	1182	1182	Souscription	Acte 124
Boussoit	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Boussoit	Comtes de Hainaut	1189	1189	Souscription	Acte 154
Croix	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Croix	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Croix	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Croix	Comtes de Hainaut	1184	1184	Souscription	Acte 127
Croix	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Croix	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Croix	Comtes de Hainaut	1188	1188	Souscription	Acte 140
Croix	Comtes de Hainaut	1188	1188	Souscription	Acte 142
Croix	Comtes de Hainaut	1189	1189	Souscription	Acte 146
Croix	Comtes de Hainaut	1189	1189	Souscription	Acte 149
Croix	Comtes de Hainaut	1189	1189	Souscription	Acte 152
Croix	Comtes de Hainaut	1190	1190	Souscription	Acte 156
Croix	Comtes de Hainaut	1192	1192	Souscription	Acte 161
Croix	Comtes de Hainaut	1192	1192	Souscription	Acte 162
Croix	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Croix	Comtes de Hainaut	1193	1193	Souscription	Acte 169
Croix	Comtes de Hainaut	1193	1193	Souscription	Acte 171
Croix	Comtes de Hainaut	1194	1194	Souscription	DiBe 2743
Croix	Comtes de Hainaut	1194	1194	Transaction	Acte 175
Hugues de Hasnon	Comtes de Hainaut	1194	1194	Souscription	Acte 173
Ruet	Comtes de Hainaut	1193	1193	Souscription	Acte 169
Ruet	Comtes de Hainaut	1195	1195	Souscription	Acte 188
Wasnes	Comtes de Hainaut	1182	1182	Souscription	Acte 123
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 182
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 183
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 184
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 185
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 186
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 187
AB S.-Ghislain	Comtes de Hainaut	1195	1195	Souscription	Acte 191
CA ND Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
CA ND Cambrai	Comtes de Hainaut	1186	1186	Souscription	Acte 133
DO Bruges	Comtes de Hainaut	1194	1194	Souscription	Acte 176
Hugues, notaire	Comtes de Hainaut	1193	1193	Souscription	Acte 172
Harvengt	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Avesnes	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Avesnes	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Avesnes	Comtes de Hainaut	1181	1181	Souscription	Acte 116
Avesnes	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Sombreffe	Comtes de Hainaut	1188	1188	Souscription	Acte 143
CA SV Soignies	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Cornut	Comtes de Hainaut	1183	1183	Souscription	DiBe 3967
Cornut	Comtes de Hainaut	1187	1187	Souscription	Acte 134
Cornut	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Cornut	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Cornut	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Creton	Comtes de Hainaut	1174	1174	Souscription	Acte 95
Creton	Comtes de Hainaut	1195	1195	Souscription	Acte 189
Aniche	Comtes de Hainaut	1178	1178	Souscription	Acte 106
Azincourt	Comtes de Hainaut	1188	1188	Souscription	Acte 138
Iwuy	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Bailleul	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Bruille	Comtes de Hainaut	1184	1184	Souscription	Acte 128
Frameries	Comtes de Hainaut	1172	1172	Souscription	Acte 85
Frameries	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Marcoing	Comtes de Hainaut	1192	1192	Souscription	Acte 168
Milench	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Monchecourt	Comtes de Hainaut	1182	1182	Souscription	Acte 123
Montigny	Comtes de Hainaut	1176	1176	Souscription	Acte 102
Tasson	Comtes de Hainaut	1192	1192	Souscription	Acte 168
AB Lobbes	Comtes de Hainaut	1176	1176	Souscription	Acte 98
AB S.-Amand	Comtes de Hainaut	1175	1175	Souscription	Acte 96
CA SV Soignies	Comtes de Hainaut	1192	1192	Souscription	Acte 168
CA SV Soignies	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SV Soignies	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
CA ND Cambrai	Comtes de Hainaut	1176	1176	Souscription	Acte 97
DO Solesmes	Comtes de Hainaut	1176	1176	Souscription	Acte 97
CA SG Cambrai	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Jean, pretre	Comtes de Hainaut	1178	1178	Souscription	Acte 107
CA ND Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
CA Maubeuge	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Lambert 2, echevin de Strepy	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Lambert 3, echevin de Strepy	Comtes de Hainaut	1182	1182	Souscription	Acte 122
AB S.-Ghislain	Comtes de Hainaut	1176	1176	Souscription	Acte 98
AB S.-Ghislain	Comtes de Hainaut	1185	1185	Souscription	Acte 132
AB S.-Ghislain	Comtes de Hainaut	1189	1189	Souscription	Acte 150
AB S.-Ghislain	Comtes de Hainaut	1189	1189	Souscription	Acte 151
CA SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Lambert, echevin de Strepy	Comtes de Hainaut	1182	1182	Souscription	Acte 122
CA SA Namur	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Landricus, laïc	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Landricus, laïc	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Samion	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Lisard, echevin	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Frasnes	Comtes de Hainaut	1172	1172	Souscription	Acte 87
Frasnes	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Frasnes	Comtes de Hainaut	1174	1174	Souscription	Acte 91
Frasnes	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Frasnes	Comtes de Hainaut	1175	1175	Souscription	Acte 96
Frasnes	Comtes de Hainaut	1176	1176	Souscription	Acte 97
Frasnes	Comtes de Hainaut	1180	1180	Souscription	Acte 110
Frasnes	Comtes de Hainaut	1176	1176	Transaction	Acte 101
Magloire de Mons	Comtes de Hainaut	1185	1185	Souscription	Acte 132
Magnisindis dite la Comtesse	Comtes de Hainaut	1178	1178	Transaction	Acte 107
Mainerius, echevin de Strepy	Comtes de Hainaut	1182	1182	Souscription	Acte 122
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
CA Maubeuge	Comtes de Hainaut	1192	1192	Souscription	Acte 165
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
CA SW Mons	Comtes de Hainaut	1172	1172	Souscription	Acte 85
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Martin de Solemes	Comtes de Hainaut	1174	1174	Souscription	Acte 94
Martin, echevin	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Denain	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Mathieu, laic	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Romeries	Comtes de Hainaut	1189	1189	Souscription	Acte 147
Michel, connetable	Comtes de Hainaut	1193	1193	Souscription	Acte 170
Michel, connetable	Comtes de Hainaut	1193	1193	Souscription	DiBe 314
Morandus, chevalier	Comtes de Hainaut	1193	1193	Souscription	Acte 172
ND Cambrai	Comtes de Hainaut	1194	1194	Conflit	DiBe 8123
ND Cambrai	Comtes de Hainaut	1194	1194	Conflit	DiBe 8123
Oignies	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Barbençon	Comtes de Hainaut	1180	1180	Souscription	DiBe 2740
Barbençon	Comtes de Hainaut	1182	1182	Souscription	Acte 124
Barbençon	Comtes de Hainaut	1182	1182	Souscription	Acte 125
Barbençon	Comtes de Hainaut	1184	1184	Souscription	Acte 127
Barbençon	Comtes de Hainaut	1186	1186	Souscription	Acte 133
Barbençon	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Barbençon	Comtes de Hainaut	1190	1190	Souscription	Acte 155
Barbençon	Comtes de Hainaut	1190	1190	Souscription	Acte 156
Barbençon	Comtes de Hainaut	1192	1192	Souscription	Acte 162
Barbençon	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Barbençon	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Barbençon	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Barbençon	Comtes de Hainaut	1193	1193	Souscription	Acte 169
Barbençon	Comtes de Hainaut	1193	1193	Souscription	Acte 171
Barbençon	Comtes de Hainaut	1194	1194	Souscription	DiBe 2743
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 179
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 180
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 182
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 183
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 184
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 185
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 186
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 187
Barbençon	Comtes de Hainaut	1195	1195	Souscription	Acte 191
Barbençon	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Barbençon	Comtes de Hainaut	1182	1182	Transaction	Acte 121
Barbençon	Comtes de Hainaut	1194	1194	Transaction	Acte 175
Conde	Comtes de Hainaut	1194	1194	Souscription	DiBe 2743
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 179
Conde	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Conde	Comtes de Hainaut	1194	1194	Transaction	Acte 175
Geslin	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Gibech	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Leliu	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Rumigny	Comtes de Hainaut	1180	1180	Souscription	Acte 110
Rumigny	Comtes de Hainaut	1195	1195	Souscription	Acte 179
S.-Gery	Comtes de Hainaut	1182	1182	Souscription	Acte 126
Senechal Valenciennes	Comtes de Hainaut	1180	1180	Souscription	Acte 111
Roeulx	Comtes de Hainaut	1188	1188	Souscription	Acte 142
Roeulx	Comtes de Hainaut	1192	1192	Souscription	Acte 161
Roeulx	Comtes de Hainaut	1192	1192	Souscription	Acte 162
Roeulx	Comtes de Hainaut	1192	1192	Souscription	Acte 164
Nicolas le Moine	Comtes de Hainaut	1187	1187	Souscription	Acte 135
Nicolas le Moine	Comtes de Hainaut	1188	1188	Souscription	Acte 141
CA SW Mons	Comtes de Hainaut	1192	1192	Souscription	Acte 164
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA SW Mons	Comtes de Hainaut	1195	1195	Souscription	Acte 184
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 180
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 182
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 183
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 184
AB Le Roeulx	Comtes de Hainaut	1195	1195	Souscription	Acte 185
CA ND Cambrai	Comtes de Hainaut	1192	1192	Souscription	Acte 168
CA ND Cambrai	Comtes de Hainaut	1195	1195	Souscription	Acte 180
CA ND Cambrai	Comtes de Hainaut	1195	1195	Souscription	Acte 182
CA ND Cambrai	Comtes de Hainaut	1195	1195	Souscription	Acte 183
CA ND Cambrai	Comtes de Hainaut	1195	1195	Souscription	Acte 184
MO ND Valenciennes	Comtes de Hainaut	1187	1187	Souscription	Acte 135
MO ND Valenciennes	Comtes de Hainaut	1192	1192	Souscription	Acte 166
DO Soignies	Comtes de Hainaut	1195	1195	Souscription	Acte 180
PR Nivelles	Comtes de Hainaut	1189	1189	Souscription	Acte 150
PR Nivelles	Comtes de Hainaut	1189	1189	Souscription	Acte 151
Conde	Comtes de Hainaut	1181	1181	Souscription	Acte 118
CA Maubeuge	Comtes de Hainaut	1192	1192	Souscription	Acte 165
CA SW Mons	Comtes de Hainaut	1172	1172	Souscription	Acte 85
PR Hospitaliers	Comtes de Hainaut	1195	1195	Souscription	Acte 179
Bordeaus	Comtes de Hainaut	1172	1172	Transaction	Acte 88
Bordeaus	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Bordeaus	Comtes de Hainaut	1185	1185	Souscription	Acte 131
Bruille	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Bruille	Comtes de Hainaut	1178	1178	Souscription	Acte 107
Trazegnies	Comtes de Hainaut	1181	1181	Souscription	Acte 118
Trazegnies	Comtes de Hainaut	1182	1182	Souscription	Acte 122
Trazegnies	Comtes de Hainaut	1188	1188	Souscription	Acte 138
Trazegnies	Comtes de Hainaut	1188	1188	Souscription	Acte 140
Trazegnies	Comtes de Hainaut	1189	1189	Souscription	Acte 146
Trazegnies	Comtes de Hainaut	1192	1192	Souscription	Acte 165
Trazegnies	Comtes de Hainaut	1180	1180	Transaction	Acte 109
Blicquy	Comtes de Hainaut	1181	1181	Souscription	Acte 116
CA Reims	Comtes de Hainaut	1176	1176	Souscription	Acte 98
CA Reims	Comtes de Hainaut	1176	1176	Souscription	Acte 98
Wierdes	Comtes de Hainaut	1192	1192	Souscription	Acte 167
Wierdes	Comtes de Hainaut	1195	1195	Souscription	Acte 190
Philippe, pretre	Comtes de Hainaut	1188	1188	Souscription	Acte 143
Villers	Comtes de Hainaut	1172	1172	Souscription	Acte 86
Villers	Comtes de Hainaut	1172	1172	Souscription	Acte 88
Villers	Comtes de Hainaut	1174	1174	Souscription	Acte 90
Villers	Comtes de Hainaut	1174	1174	Souscription	Acte 92
Villers	Comtes de Hainaut	1175	1175	Souscription	Acte 96
Villers	Comtes de Hainaut	1180	1180	Souscription	Acte 114
Villers	Comtes de Hainaut	1184	1184	Souscription	Acte 127
Villers	Comtes de Hainaut	1184	1184	Souscription	Acte 129
Villers	Comtes de Hainaut	1189	1189	Souscription	Acte 149
